scalar_text_sequentiality,sentence_total_sequentialities,sentence_contextual_sequentialities,sentence_topic_sequentialities,topic,model_id
0.6279613116722409,"[-0.10919686317443848, 0.6412417763157895, 0.32425729851973684, 0.4152562068058894, 1.0161504416630185, 0.8409526659094769, 0.6741061740451388, 1.098594263980263, 0.9467620849609375, 0.5922979736328124, 0.23210906982421875, 0.6998930431547619, 0.7910729161015263]","[-65.01643133163452, -41.2841796875, -65.3046875, -78.3826904296875, -68.1690444946289, -55.806907653808594, -33.9053955078125, -48.915771484375, -31.393798828125, -68.96974182128906, -58.549095153808594, -67.1826171875, -66.61776161193848]","[-62.28650975227356, -53.4677734375, -71.465576171875, -89.17935180664062, -97.63740730285645, -75.14881896972656, -46.039306640625, -69.7890625, -46.5419921875, -83.77719116210938, -63.42338562011719, -81.88037109375, -87.97673034667969]",A short story,SakanaAI/TinySwallow-1.5B-Instruct
0.9532099763849292,"[-0.24237989342730978, 1.1110558282761347, 0.84954833984375, 1.2074267578125, 1.2320963541666667, 0.8592904897836539, 1.1467141544117647, 0.3550543534128289, 1.9627685546875, 0.3864019484747024, 1.5122357536764706, 1.0583070755004882]","[-79.26846313476562, -34.50324630737305, -52.16680908203125, -60.841796875, -42.017578125, -58.224853515625, -66.57421875, -59.51324462890625, -30.333984375, -56.81756591796875, -30.25, -40.35372543334961]","[-73.6937255859375, -57.835418701171875, -68.3082275390625, -91.0274658203125, -67.8916015625, -80.56640625, -86.068359375, -66.25927734375, -61.73828125, -64.9320068359375, -55.9580078125, -61.519866943359375]",A short story,SakanaAI/TinySwallow-1.5B-Instruct
0.7618489740834046,"[-0.041158040364583336, 0.3708709716796875, 0.42023633873980976, 0.8385066279658565, 0.9595933755238851, 0.8156020220588235, 1.139526094709124, 0.8252516526442307, 1.1448808149857954, 0.9837574005126953, 1.205776850382487, 0.47934358016304346]","[-107.2471923828125, -64.79595947265625, -64.71475219726562, -67.41937255859375, -64.00515937805176, -38.244140625, -56.77350616455078, -69.82861328125, -69.0284423828125, -50.25873565673828, -67.11744689941406, -73.616455078125]","[-106.012451171875, -72.21337890625, -74.38018798828125, -90.05905151367188, -87.035400390625, -52.109375, -88.68023681640625, -91.28515625, -94.2158203125, -69.93388366699219, -96.05609130859375, -84.641357421875]",A short story,SakanaAI/TinySwallow-1.5B-Instruct
1.0062739715467945,"[-0.07011032104492188, 0.7794692095588235, 1.52490234375, 1.1350522248641304, 0.8010221782483553, 1.37042236328125, 1.1985878414577908, 1.8096156873201068, 0.7124245383522727, 1.0171185661764706, 0.8215974506578947, 0.9751855759393602]","[-75.26036071777344, -75.373046875, -55.97900390625, -52.265869140625, -39.42218017578125, -39.660400390625, -40.575809478759766, -51.73387908935547, -50.2060546875, -32.46484375, -53.419921875, -47.18833923339844]","[-73.57771301269531, -88.6240234375, -91.0517578125, -78.3720703125, -54.6416015625, -67.06884765625, -62.150390625, -86.1165771484375, -65.87939453125, -49.755859375, -69.0302734375, -67.667236328125]",A short story,SakanaAI/TinySwallow-1.5B-Instruct
0.7650390497843425,"[-0.2114013671875, 0.747451171875, 0.6324590047200521, 0.8842041015625, 0.91095703125, 1.3554443359375, 1.4271763392857142, 0.5602765764508929, 0.8696165084838867, 0.9435566711425781, 0.29568917410714285]","[-69.3564453125, -67.35302734375, -70.32383728027344, -59.93017578125, -108.98779296875, -59.89697265625, -74.40234375, -81.21234130859375, -58.15874099731445, -68.41456413269043, -75.4521484375]","[-65.12841796875, -86.039306640625, -89.297607421875, -77.6142578125, -131.76171875, -87.005859375, -104.373046875, -92.9781494140625, -79.02953720092773, -92.00348091125488, -83.7314453125]",A short story,SakanaAI/TinySwallow-1.5B-Instruct
0.9017385652909997,"[-0.22183388157894737, 0.6790864363960598, 1.711650121779669, 0.8218315972222222, 0.6999067979700425, 0.6984765625, 0.917822519938151, 1.9228352864583333, 0.7964254680432772, 1.2072864879261365, 0.6856368215460527]","[-91.241943359375, -39.6361083984375, -59.09685134887695, -54.75390625, -51.3829870223999, -72.38671875, -71.65231323242188, -28.688720703125, -72.88756942749023, -55.008056640625, -44.98439025878906]","[-87.027099609375, -55.255096435546875, -95.04150390625, -69.546875, -63.281402587890625, -89.8486328125, -93.6800537109375, -57.53125, -88.0196533203125, -81.568359375, -58.01148986816406]",A short story,SakanaAI/TinySwallow-1.5B-Instruct
0.8160870707443458,"[-0.10762405395507812, 0.7767068186113911, 0.8765625, 0.91466796875, 0.51544921875, 0.6576917012532552, 0.8451668875558036, 0.8693015358664773, 1.796649169921875, 1.3867701480263157, 0.6409621465773809, 0.6207408075747283]","[-99.87164306640625, -80.5565185546875, -59.98828125, -73.98681640625, -75.23681640625, -79.7351303100586, -85.81732177734375, -69.67919921875, -42.249755859375, -48.8212890625, -48.526123046875, -44.10528564453125]","[-96.42767333984375, -104.63442993164062, -81.90234375, -96.853515625, -88.123046875, -99.46588134765625, -109.48199462890625, -88.8038330078125, -78.1827392578125, -75.169921875, -61.986328125, -58.38232421875]",A short story,SakanaAI/TinySwallow-1.5B-Instruct
0.7816013802412392,"[-0.11732702255249024, 0.9886391379616477, 1.002867325492527, 0.8084852430555556, 1.3936767578125, 0.46079878373579547, 0.7347394769841974, 0.9698118730024858, 0.6747581845238095, 0.9724798617155656, 0.9361905184659091, 0.5540964226973685]","[-59.51436233520508, -46.0419921875, -62.965789794921875, -49.7353515625, -46.93505859375, -68.4869384765625, -67.23438262939453, -61.5423698425293, -78.142578125, -45.551114082336426, -34.9169921875, -39.9150390625]","[-57.16782188415527, -67.79205322265625, -86.03173828125, -64.2880859375, -74.80859375, -78.62451171875, -83.39865112304688, -82.87823104858398, -92.3125, -67.91815090179443, -55.51318359375, -50.44287109375]",A short story,SakanaAI/TinySwallow-1.5B-Instruct
0.6202646388602976,"[-0.1519442471590909, 0.3294446581885928, 1.3701227361505681, 1.028313678243886, 0.827850341796875, 0.7769097222222222, 0.5002247203480114, 0.3584260073575107, 0.2555578480596128, 0.7371544471153846, 0.6816871279761905, 0.7294286260238061]","[-63.76171875, -64.2039155960083, -53.6951904296875, -68.56002044677734, -58.4725341796875, -64.22736358642578, -67.0869140625, -68.83304214477539, -59.266807556152344, -58.88671875, -49.8330078125, -58.26813876628876]","[-60.4189453125, -71.12225341796875, -83.837890625, -92.21123504638672, -78.3409423828125, -85.20392608642578, -78.09185791015625, -76.71841430664062, -65.14463806152344, -78.052734375, -64.1484375, -77.23328304290771]",A short story,SakanaAI/TinySwallow-1.5B-Instruct
0.7949214113553825,"[-0.0635406494140625, 0.7701723734537761, 0.7519966408058449, 0.3466015625, 1.2721082899305556, 0.9133488581730769, 0.7588571947674418, 0.8603283110119048, 1.0767313639322917, 0.5481654575892857, 1.5093661221590908]","[-100.69219970703125, -94.36441802978516, -87.46649169921875, -108.3505859375, -52.91748046875, -33.14013671875, -140.92578125, -74.96630859375, -59.427978515625, -72.234375, -68.5166015625]","[-98.78598022460938, -117.46958923339844, -107.77040100097656, -117.015625, -75.8154296875, -45.013671875, -173.556640625, -93.033203125, -85.26953125, -87.5830078125, -101.72265625]",A short story,SakanaAI/TinySwallow-1.5B-Instruct
0.8931048857295193,"[-0.018199573863636364, 0.5254371279761905, 0.7928466796875, 0.7322977000269396, 0.7060801188151041, 1.079409917195638, 1.137373046875, 1.1443549262152777, 1.171475466559915, 1.4133998325892858, 1.1396785009474981]","[-75.666015625, -69.099609375, -65.064453125, -72.62420654296875, -45.36036682128906, -65.88154602050781, -65.3697509765625, -44.961181640625, -35.85580635070801, -30.30712890625, -41.51487159729004]","[-75.265625, -80.1337890625, -80.92138671875, -93.86083984375, -60.18804931640625, -91.78738403320312, -93.8040771484375, -65.5595703125, -55.77088928222656, -50.0947265625, -65.4481201171875]",A short story,SakanaAI/TinySwallow-1.5B-Instruct
0.6760120301641246,"[-0.24937840511924342, 1.1153419131324405, 0.7083594912574405, 0.8555145263671875, 0.4529903636259191, 0.9121936616443452, 0.1427055027173913, 1.4631204044117647, 1.0668212890625, 0.46864536830357145, 0.5356760892001066, 0.6401541573660714]","[-66.55923461914062, -38.53338623046875, -50.852294921875, -44.894287109375, -27.810394287109375, -53.07147216796875, -60.6201171875, -37.677734375, -26.469482421875, -52.43896484375, -52.581871032714844, -51.5760498046875]","[-61.821044921875, -61.95556640625, -65.72784423828125, -58.58251953125, -35.51123046875, -72.2275390625, -63.90234375, -62.55078125, -37.1376953125, -59.0, -64.36674499511719, -65.019287109375]",A short story,SakanaAI/TinySwallow-1.5B-Instruct
0.8904448434732749,"[0.010875355113636364, 0.7686212713068182, 0.5447952835648148, 1.292668392783717, 1.0239216486612956, 0.9467130962171053, 1.2902069091796875, 0.514501953125, 1.107667468843006, 0.7029710852581522, 1.2178830233487217, 1.2645126342773438]","[-81.987060546875, -51.7568359375, -77.75341796875, -49.506317138671875, -55.150794982910156, -54.951416015625, -58.585296630859375, -45.2431640625, -43.733856201171875, -53.9918212890625, -80.54275512695312, -52.763458251953125]","[-82.226318359375, -68.66650390625, -92.462890625, -74.0670166015625, -79.72491455078125, -72.93896484375, -86.9698486328125, -55.533203125, -66.994873046875, -70.16015625, -107.336181640625, -78.0537109375]",A short story,SakanaAI/TinySwallow-1.5B-Instruct
0.9589100001041633,"[0.009568956163194444, 1.242798585158128, 1.2061673677884615, 1.0340185546875, 1.4831686580882353, 1.4071044921875, 1.0501556396484375, 0.680517578125, 1.0427934473211116, 0.4828269264914773, 1.0206094154944787, 0.8471903800964355]","[-64.93701171875, -58.72511672973633, -71.6865234375, -82.2305908203125, -49.4150390625, -37.551513671875, -33.189697265625, -40.185791015625, -52.48603439331055, -42.7960205078125, -73.68192863464355, -56.21351957321167]","[-65.1092529296875, -91.03787994384766, -103.046875, -108.0810546875, -74.62890625, -68.5078125, -49.9921875, -57.19873046875, -75.427490234375, -53.418212890625, -100.2177734375, -80.7820405960083]",A short story,SakanaAI/TinySwallow-1.5B-Instruct
0.872859981732598,"[-0.12043571472167969, 1.037822265625, 0.8960982612941576, 0.8670899764351223, 0.5487548828125, 1.0272894965277777, 0.5233956527709961, 1.4444163929332385, 1.2246101213538128, 1.3551469282670454, 0.6730001698369565, 0.99713134765625]","[-76.42584228515625, -70.934326171875, -66.47286987304688, -70.99465942382812, -90.4471435546875, -89.27880859375, -55.73401927947998, -67.96405029296875, -63.87131309509277, -62.014892578125, -53.686279296875, -50.0687255859375]","[-73.53538513183594, -96.8798828125, -87.0831298828125, -90.93772888183594, -104.166015625, -117.015625, -68.81891059875488, -99.7412109375, -92.03734588623047, -91.828125, -69.165283203125, -75.994140625]",A short story,SakanaAI/TinySwallow-1.5B-Instruct
0.6217410213614938,"[-0.2337646484375, 0.6345223457582535, 0.7931836446126302, 0.7650204613095238, 0.5024241571841033, 0.6661086309523809, 0.6367238362630209, 0.5640305739182693, 0.5835164388020834, 0.8366092443466187, 0.7805910451071603, 0.9319265265213815]","[-87.38720703125, -70.06132125854492, -80.67538452148438, -64.9931640625, -88.25765991210938, -76.75390625, -67.4718017578125, -71.802490234375, -60.6708984375, -38.0224552154541, -63.80662441253662, -53.70404052734375]","[-82.7119140625, -89.73151397705078, -99.7117919921875, -81.05859375, -99.81341552734375, -90.7421875, -82.753173828125, -86.46728515625, -74.67529296875, -51.408203125, -85.66317367553711, -71.41064453125]",A short story,SakanaAI/TinySwallow-1.5B-Instruct
0.7084041493611236,"[-0.030783517020089284, 0.7573452653556034, 0.8063240051269531, 0.62158203125, 0.47404261997767855, 0.5529004989131805, 0.7878575642903646, 0.602496443123653, 0.5337616886411395, 1.2080715013586956, 1.2466657538163035, 0.9405859375]","[-88.41407775878906, -82.796142578125, -68.73046112060547, -57.2548828125, -90.129150390625, -106.33829498291016, -79.33674621582031, -78.06871032714844, -87.44515657424927, -56.99609375, -36.317989349365234, -47.7529296875]","[-87.55213928222656, -104.7591552734375, -89.69488525390625, -74.03759765625, -103.40234375, -123.47821044921875, -102.97247314453125, -95.54110717773438, -102.39048385620117, -84.78173828125, -60.004638671875, -71.267578125]",A short story,SakanaAI/TinySwallow-1.5B-Instruct
0.6553701523030693,"[-0.11732702255249024, 0.8036382765997023, 0.9292279411764706, 1.2117919921875, 0.8919054667154948, 1.0238789876302083, 0.6622826712472099, 0.6669137137276786, 0.8791363055889423, 0.7466256277901786, 0.5251850328947368, -0.01318359375, 0.30973658068426724]","[-59.51436233520508, -47.1705322265625, -20.50146484375, -32.3291015625, -52.612823486328125, -43.585906982421875, -64.10880279541016, -47.2392578125, -67.696533203125, -51.87554931640625, -50.181640625, -65.533203125, -68.62994384765625]","[-57.16782188415527, -64.04693603515625, -36.29833984375, -51.7177734375, -74.0185546875, -58.944091796875, -78.01673889160156, -56.5760498046875, -90.5540771484375, -67.5546875, -60.16015625, -65.2958984375, -77.6123046875]",A short story,SakanaAI/TinySwallow-1.5B-Instruct
0.7279221273892822,"[-0.10472276475694445, 0.7544828142438617, 0.7932656028053977, 0.923122903575068, 0.3729394000509511, 0.8345614346590909, 1.0112341017950148, 0.44567506963556464, 0.8595106336805556, 0.9561903211805556, 0.9871898651123047, 0.9016161466899671]","[-72.027099609375, -49.138465881347656, -57.86529541015625, -55.99085998535156, -47.3402099609375, -59.6396484375, -49.20066833496094, -47.365962982177734, -50.662109375, -36.74609375, -33.789222717285156, -40.836090087890625]","[-70.14208984375, -64.98260498046875, -75.317138671875, -77.22268676757812, -55.917816162109375, -78.0, -70.43658447265625, -57.170814514160156, -66.13330078125, -53.95751953125, -53.53302001953125, -57.966796875]",A short story,SakanaAI/TinySwallow-1.5B-Instruct
0.6467751678212273,"[-0.10506439208984375, 0.45046138763427734, 0.8558837890625, 0.939224906589674, 0.4576832697941707, 0.5634765625, 0.8187212510542436, 1.372087025642395, 0.11030439897017046, 0.6423350351828115, 0.7418435903695914, 0.9143451891447368]","[-89.7528076171875, -45.82362365722656, -58.1826171875, -64.5335693359375, -67.78120422363281, -36.220703125, -89.22548294067383, -58.46691083908081, -52.46466064453125, -56.56823182106018, -57.2327880859375, -51.6318359375]","[-86.81100463867188, -54.83285140991211, -75.30029296875, -86.1357421875, -79.68096923828125, -44.109375, -107.23735046386719, -85.90865135192871, -54.891357421875, -73.9112777709961, -76.52072143554688, -69.00439453125]",A short story,SakanaAI/TinySwallow-1.5B-Instruct
0.8368860048637629,"[-0.13845142951378456, 0.48203125, 0.40897369384765625, 0.6015678074048914, 0.5641208224826388, 1.5574985080295138, 1.43109130859375, 0.7569104194641113, 1.443314824785505, 1.5317542666480655, 0.8617513020833333, 0.5420692845394737]","[-62.36289596557617, -44.388671875, -75.46644592285156, -72.108154296875, -33.7821044921875, -38.02362060546875, -51.6279296875, -35.08835411071777, -23.32887077331543, -64.5517578125, -32.4853515625, -50.38232421875]","[-58.76315879821777, -51.619140625, -84.4638671875, -85.9442138671875, -43.936279296875, -66.05859375, -85.97412109375, -50.2265625, -43.5352783203125, -96.71859741210938, -45.41162109375, -60.681640625]",A short story,SakanaAI/TinySwallow-1.5B-Instruct
0.64573159792079,"[-0.1435976895419034, 0.59142578125, 0.7566375732421875, 0.9747817095588235, 0.25970597700639203, 0.34464039522058826, 1.0606353759765625, 0.955517578125, 0.8915933262218129, 0.7659759521484375]","[-68.25234985351562, -65.876220703125, -32.21083068847656, -41.923583984375, -38.859588623046875, -42.7720947265625, -51.69842529296875, -67.29736328125, -61.02982139587402, -58.02540588378906]","[-65.09320068359375, -80.661865234375, -51.12677001953125, -58.494873046875, -44.5731201171875, -48.6309814453125, -72.9111328125, -86.40771484375, -80.6448745727539, -80.23870849609375]",A short story,SakanaAI/TinySwallow-1.5B-Instruct
0.900445901187877,"[-0.055814302884615384, 0.37959025382995604, 0.93603515625, 0.802001953125, 0.8905726114908854, 1.2114990234375, 0.8106496710526315, 0.9671654334435096, 1.0805587768554688, 1.6902058919270833, 0.9929544925689697, 1.0999318531581335]","[-76.6328125, -71.23827862739563, -74.2255859375, -84.47509765625, -63.22550964355469, -63.19873046875, -55.91796875, -65.66705322265625, -56.776336669921875, -50.70166015625, -35.939449310302734, -64.15628433227539]","[-75.181640625, -80.72803497314453, -96.6904296875, -108.53515625, -89.94268798828125, -93.4862060546875, -71.3203125, -90.8133544921875, -78.38751220703125, -91.2666015625, -51.82672119140625, -94.95437622070312]",A short story,SakanaAI/TinySwallow-1.5B-Instruct
0.767714132287684,"[0.1187937476418235, 0.5411955180921053, 1.26458740234375, 1.1442222595214844, 1.3343557944664588, 0.3449445612290326, 0.2381924715909091, 0.43231836954752606, 1.1178046332465277, 0.9713584498355263, 1.041245354546441, 0.663551025390625]","[-76.30325126647949, -49.5673828125, -50.32470703125, -32.846435546875, -54.74893379211426, -39.75943183898926, -69.078125, -54.29016876220703, -45.2454833984375, -45.474853515625, -52.10829162597656, -48.634613037109375]","[-78.91671371459961, -59.85009765625, -80.6748046875, -51.15399169921875, -89.44218444824219, -45.62348937988281, -74.318359375, -62.0718994140625, -65.365966796875, -63.9306640625, -70.8507080078125, -65.223388671875]",A short story,SakanaAI/TinySwallow-1.5B-Instruct
